"RAL Code","RAL Name","Description","Usage Tags","Mood Tags"
"RAL 8022","Black brown","RAL 8022 {0} ist das dunkelste Braun im RAL-System, das fast an Schwarz grenzt, aber ein warmes Herz besitzt. Es dient als weiche, edle Alternative zu tiefem Schwarz und bietet maximalen Kontrast und formelle Tiefe. Ideal für Asphalt, Gummi oder markante Akzente, vermittelt es Wärme und Autorität. Eine exzellente Wahl für Premium-Architektur und Möbel, die eine tiefe Bodenhaftung suchen. Ein Ton für dunkle Eleganz und eine minimale Professionalität, die jedes Design anspruchsvoll, wertvoll und unbestreitbar stark wirken lässt.","ARCHITECTURE, PRODUCT_DESIGN, FURNITURE, INTERIORS, RESTORATION","DARK, FORMAL, ELEGANT, GROUNDED, MINIMAL"
"RAL 8023","Orange brown","RAL 8023 {0} ist ein helles, lebhaftes Braun mit starkem orangem Kern, das an Terrakotta oder südländische Ziegel erinnert. Es wirkt warm, rustikal und vermittelt ein Gefühl von sonniger Vertrautheit und natürlicher Reichhaltigkeit. Genutzt in der traditionellen Architektur und beim kulturellen Design, versprüht es Hitze und Erdigkeit. Ideal für Töpfe, Keramik und warme Innenräume, bietet es einen einladenden Charakter. Ein Ton für natürliche Wärme und eine weiche Präsenz, die jedes Objekt sonnig, rustikal und authentisch wirken lässt.","ARCHITECTURE, RESTORATION, FURNITURE, INTERIORS, CULTURAL","WARM, RUSTIC, NATURAL, FAMILIAR, SOFT"
"RAL 8024","Beige brown","RAL 8024 {0} ist ein weiches Braun mit milchigen Beige-Nuancen, das für Wärme ohne Schwere steht. Es vermittelt Komfort, Gesundheit und eine natürliche Neutralität. Ideal für Wände, Textilien und Möbel mit Vintage-Einschlag, bietet es einen nahbaren Charakter. Eine wunderbare Wahl für Projekte, die eine weiche, geerdete Ausstrahlung suchen. Ein Ton für natürliche Gemütlichkeit und eine ehrliche Professionalität, die in jedem Design für Wohlbefinden und eine ruhige, bodenständige Eleganz in modernen wie klassischen Räumen sorgt.","INTERIORS, FURNITURE, RESTORATION, ARCHITECTURE, PRODUCT_DESIGN","SOFT, WARM, NATURAL, VINTAGE, GROUNDED"
"RAL 8025","Pale brown","RAL 8025 {0} ist ein leichtes, gedecktes Braun, ideal für ruhige Umgebungen und nachhaltiges Design. Es erinnert an Treibholz oder Karton und vermittelt Einfachheit und einen unaufdringlichen Charakter. Ideal für Verpackungen, Produktdesign und das Gastgewerbe, steht es für Natürlichkeit und Recycling-Ästhetik. Es suggeriert organische Herkunft und Zurückhaltung. Ein Ton für natürliche Schlichtheit und eine ruhige Neutralität, perfekt für Entwürfe, die dezent, weich und unbestreitbar authentisch in einer modernen Wellness-Welt wirken möchten.","INTERIOR_DESIGN, FURNITURE, PRODUCT_DESIGN, RESTORATION, HOSPITALITY","SUBTLE, SOFT, CALM, NEUTRAL, NATURAL"
"RAL 8028","Terra brown","RAL 8028 {0} ist ein reiches, dunkles Erdbraun, das an fruchtbaren Boden erinnert und für Tiefe, Stabilität und geerdete Wärme steht. Es ist naturverbunden, robust und ideal für Fassaden und Landschaften, die eine solide Präsenz verlangen. Es vermittelt Wachstum, Verlässlichkeit und eine tiefe Verwurzelung. Ideal für Landmaschinen und Parkmöbel, bietet es einen erdigen und reichen Charakter. Ein Ton für geerdete Reichhaltigkeit und eine fachliche Stabilität, die jedes Outdoor-Projekt naturverbunden und unbestreitbar beständig wirken lässt.","ARCHITECTURE, LANDSCAPING, RESTORATION, OUTDOOR, INTERIORS","EARTHY, GROUNDED, RICH, STABLE, WARM"
"RAL 8029","Pearl copper","RAL 8029 {0} ist ein metallisches Kupferbraun mit edlem Perlglanz, das modernen Oberflächen Wärme, Wertigkeit und technologischen Glanz verleiht. Es imitiert den Schimmer von echtem Metall und vermittelt industrielle Wärme und Premium-Innovation. Genutzt für Fassaden, Elektronik und Branding, bietet es einen luxuriösen und verfeinerten Charakter. Der Perlglanz sorgt für zusätzliche Dimension und metallische Schönheit. Ein Ton für innovative Wärme und eine prestigeträchtige Präsenz, die jedes Produkt oder Gebäude modern, wertvoll und glanzvoll wirken lässt.","ARCHITECTURE, PRODUCT_DESIGN, INTERIORS, AUTOMOTIVE, BRANDING","LUXURIOUS, WARM, METALLIC, REFINED, MODERN"
"RAL 9001","Cream","RAL 9001 {0} ist ein warmes Off-White mit subtilen gelben Nuancen, das Weichheit, klassischen Charme und Reichhaltigkeit vermittelt. Es ist die zeitlose Wahl für edle Geräte, feine Interieurs und traditionelle Möbel. Viel weicher als Reinweiß, versprüht es ein einladendes und helles Flair. Ideal für die Denkmalpflege und hochwertige Holzarbeiten, bietet es einen vornehmen Charakter. Ein Ton für traditionelle Eleganz und eine warme Professionalität, der in jedem Design für ein prestigeträchtiges und einladendes Erscheinungsbild sorgt.","INTERIOR_DESIGN, FURNITURE, ARCHITECTURE, PRODUCT_DESIGN, RESTORATION","SOFT, WARM, CLASSIC, INVITING, LIGHT"
"RAL 9002","Grey white","RAL 9002 {0} ist ein neutrales Off-White mit einem kühlen grauen Herz, das sauber, modern und hochprofessionell wirkt. Als Standard der Industrie ist es perfekt für minimalistische Architektur, technische Maschinen und Gesundheitseinrichtungen geeignet. Es vermittelt Reinheit, Zeitgeist und funktionale Neutralität ohne den blendenden Effekt von reinem Weiß. Ideal für Wände und Geräte, bietet es einen sachlichen Charakter. Ein Ton für fachliche Sauberkeit und eine kühle Präsenz, die in urbanen und technischen Welten für Ordnung und Stärke steht.","INTERIORS, ARCHITECTURE, INDUSTRIAL, HEALTHCARE, PRODUCT_DESIGN","CLEAN, COOL, MINIMAL, SOFT, MODERN"
"RAL 9003","Signal white","RAL 9003 {0} ist ein helles, hochsichtbares Weiß, das für Sicherheit, moderne Kontraste und visuelle Klarheit steht. Es vermittelt Reinheit, brillante Schärfe und funktionale Ordnung. Weit verbreitet in Kliniken, beim Branding und in der Infrastruktur, bietet es einen klaren und neutralen Charakter. Ideal für Grafikdesign und moderne Fassaden, steht es für fachliche Effizienz. Ein Ton für Kontrastreichtum und eine saubere Präsenz, die in technischen Welten für visuelle Priorität und unmissverständliche Kommunikation sorgt.","SIGNAGE, TRANSPORTATION, SAFETY, INDUSTRIAL, EQUIPMENT","BRIGHT, VISIBLE, CLEAN, NEUTRAL, FUNCTIONAL"
"RAL 9004","Signal black","RAL 9004 {0} ist ein fast schwarzer Ton mit einem sehr dunklen grauen Kern, entwickelt für Autorität und funktionale Signalisierung. Er ist etwas heller als Tiefschwarz und vermittelt technische Ordnung, Stärke und moderne Struktur. Genutzt bei Schnittstellen und Geräten, bietet er einen dunklen und sachlichen Charakter. Ideal für technische Komponenten und Gummidetails, steht er für dauerhafte Beständigkeit. Ein Ton für fachliche Autorität und eine minimale Präsenz, die in der modernen Gestaltung für Standardisierung und technische Kraft steht.","SAFETY, INDUSTRIAL, TRANSPORTATION, SIGNAGE, PRODUCT_DESIGN","VERY_DARK, FUNCTIONAL, AUTHORITATIVE, STANDARD, BLACK, DARK, STRONG, TECHNICAL, MINIMAL"
"RAL 9005","Jet black","RAL 9005 {0} ist das tiefste und reinste Schwarz des RAL-Systems und dient als weltweite Referenz für visuelle Dunkelheit. Es vermittelt Macht, Eleganz und Endgültigkeit mit maximalem optischem Gewicht. Genutzt für Autoteile, Schmiedeeisen und Premium-Branding, bietet es einen mutigen und verfeinerten Charakter. Es sorgt für dramatische Kontraste und High-End-Eleganz. Ein Standard für kraftvolle Dunkelheit und eine prestigeträchtige Präsenz, die jedes Produkt oder Gebäude unmissverständlich autoritär, modern und edel wirken lässt.","ARCHITECTURE, AUTOMOTIVE, PRODUCT_DESIGN, BRANDING, INTERIORS","DEEPEST, PURE, POWERFUL, ELEGANT, FINAL, BOLD, MODERN, DARK, REFINED"
"RAL 9006","White aluminium","RAL 9006 {0} ist ein metallisches Silber-Weiß, das industrielle Funktion, Helligkeit und einen sauberen modernen Look verkörpert. Es ist der Standard für Korrosionsschutz und Metallbau und reflektiert das Licht gleichmäßig für ein technisches Finish. Ideal für Felgen, Zäune und modernes Branding, bietet es einen professionellen Charakter. Es suggeriert fachliche Stärke und innovative Frische. Ein Ton für kühle Modernität und eine technische Präsenz, die in Industrie und Stadt gleichermaßen für funktionalen Glanz und einen sauberen Industrielook steht.","AUTOMOTIVE, PRODUCT_DESIGN, INDUSTRIAL, EQUIPMENT, BRANDING","CLEAN, METALLIC, MODERN, COOL, REFINED"
"RAL 9007","Grey aluminium","RAL 9007 {0} ist ein dunklerer Metallicton, der technische Dauerhaftigkeit, Innovation und fachliche Stärke ausstrahlt. Sein Schimmer sorgt für visuelle Komplexität und Tiefe, was ihn ideal für hochwertige Architektur, Fahrzeuge und Brückenbau macht. Er vermittelt Beständigkeit und einen modernen Charakter, der sich im Licht verändert. Ein Ton für prestigeträchtige Technik und eine dauerhafte Präsenz, die in jedem Projekt für Exklusivität und technische Güte steht. Ein Inbegriff für moderne Industriestärke und einen coolen, edlen Look.","AUTOMOTIVE, ARCHITECTURE, PRODUCT_DESIGN, EQUIPMENT, BRANDING","METALLIC, REFINED, TECHNICAL, MODERN, COOL"
"RAL 9010","Pure white","RAL 9010 {0} ist ein helles, warmes Weiß, das weltweit als Standard für Interieurs, Haustüren und Küchengeräte geschätzt wird. Es vermittelt Klarheit, Sauberkeit und eine einladende Offenheit. Ideal für den Wohnbau und Möbel, bietet es einen weichen und reinen Charakter, der freundlich und modern wirkt. Es suggeriert professionelle Frische und sorgt für eine helle, sonnige Atmosphäre. Die perfekte Wahl für ein zeitgemäßes Design, das Reinheit mit einem Hauch Wärme kombiniert, um jeden Raum einladend und strahlend wirken zu lassen.","ARCHITECTURE, INTERIORS, PRODUCT_DESIGN, APPLIANCES, FURNITURE","WARM, SOFT, POPULAR, CLEAN, WELCOMING, BRIGHT, PURE, MINIMAL, FRESH"
"RAL 9011","Graphite black","RAL 9011 {0} ist ein tiefes Schwarz mit feiner Graunuance und einem modernen Schimmer, der an die Struktur von Metall erinnert. Es wirkt elegant, massiv und vermittelt technische Präzision und bauliche Moderne. Genutzt für Elektronik, Architekturakzente und Designermöbel, bietet es einen verfeinerten Charakter. Ein Ton für prestigeträchtige Dunkelheit und eine glatte, moderne Präsenz, die jedes Produkt oder Interieur tief, solide und unbestreitbar anspruchsvoll wirken lässt – ein Muss für High-End-Konzepte.","ARCHITECTURE, PRODUCT_DESIGN, INTERIORS, AUTOMOTIVE, BRANDING","ELEGANT, DARK, REFINED, MINIMAL, SUBTLE"
"RAL 9012","Clean white","RAL 9012 {0} ist das neueste unverzichtbare Weiß für eine Welt, die Wert auf Klarheit und Hygiene legt. Wie der Name schon sagt, handelt es sich um ein helles, neutrales Weiß, das speziell dafür entwickelt wurde, in medizinischen und technischen Umgebungen frisch und scharf auszusehen. Es ist ein saubereres, pureres Weiß als viele traditionelle Optionen und eignet sich daher perfekt als Hintergrund für moderne Kliniken, Reinräume und hochwertige minimalistische Küchen. Es reflektiert das Licht effizient, ohne übermäßig klinisch zu wirken, und vermittelt ein Gefühl von Transparenz und moderner Ordnung. Die definitive Wahl für alle, die eine leere Leinwand suchen, die sich gesund, frisch und unbestreitbar modern anfühlt.","HEALTHCARE, CLEAN_ROOMS, MINIMALIST_INTERIORS, CLINICAL_ENVIRONMENTS, PRODUCT_DESIGN","CRISP, CLEAN, PURE, HYGIENIC, MODERN"
"RAL 9016","Traffic white","RAL 9016 {0} ist ein strahlendes, neutrales Weiß, entwickelt für höchste Sichtbarkeit im Verkehr und bei modernen Leitsystemen. Es ist extrem reflektierend, sauber und vermittelt professionelle Ordnung und Klarheit. Ideal für minimalistische Interieurs und moderne Architektur, bietet es einen sachlichen Charakter. Es steht für frische Helligkeit und eine sichtbare Professionalität, die für verlässliche Kommunikation sorgt. Ein Standard für jedes Design, das Neutralität, Zeitgeist und eine unmissverständliche Klarheit in der urbanen Umgebung verkörpern will.","TRANSPORTATION, SIGNAGE, ARCHITECTURE, INTERIORS, INDUSTRIAL","CLEAN, BRIGHT, NEUTRAL, VISIBLE, MODERN"
"RAL 9017","Traffic black","RAL 9017 {0} ist ein tiefes, neutrales Schwarz, das für maximale Kontraste und Akzente in der Beschilderung genutzt wird. Es ist massiv, autoritär und funktional und schluckt das Licht, um Informationen perfekt hervorzuheben. Ideal für die Industrie und optische Geräte, vermittelt es formelle Stärke. Es suggeriert eine fachliche Ordnung und eine mutige Präsenz. Ein Ton für langlebige Integrität und eine starke, dunkle Schlagkraft, die in jedem Projekt für visuelle Priorität und eine unbestreitbar funktionale Ästhetik sorgt.","SIGNAGE, INDUSTRIAL, TRANSPORTATION, PRODUCT_DESIGN, INFRASTRUCTURE","BOLD, DARK, AUTHORITATIVE, MINIMAL, FUNCTIONAL"
"RAL 9018","Papyrus white","RAL 9018 {0} ist ein sehr blasses Grau-Weiß mit einem sanften, kühlen Herz, das an die Optik von feinem Papier erinnert. Es wirkt weich, neutral und vermittelt fachliche Effizienz und einen leichten modernen Look. Oft bei Büromöbeln und in der Technik genutzt, bietet es einen dezenten Charakter. Es suggeriert Klarheit und eine ruhige Professionalität. Ein Ton für frische Neutralität und eine stille strukturelle Stärke, der jedes Design oder Produkt sauber, fein und unbestreitbar anspruchsvoll sowie einladend hell wirken lässt.","INTERIOR_DESIGN, PRODUCT_DESIGN, ARCHITECTURE, FURNITURE, LIFESTYLE","SOFT, CLEAN, NEUTRAL, FRESH, MODERN"
"RAL 9022","Pearl light grey","RAL 9022 {0} ist ein metallisches Lichtgrau, das edel, modern und technologisch anspruchsvoll wirkt. Es ist fachlich präzise und ideal für architektonische Akzente, Elektronik und Fahrzeugdetails geeignet. Es vermittelt Energie, Innovation und Wertigkeit. Das Metallic-Finish sorgt für Dimension und moderne Schönheit. Ein Ton für High-Tech-Effizienz und eine fein schimmernde Präsenz, die jedes Produkt oder Gebäude wertvoll, modern und unbestreitbar innovativ wirken lässt – perfekt für eine anspruchsvolle metallische Optik.","ARCHITECTURAL_FEATURES, CONSUMER_GOODS, AUTOMOTIVE, ELECTRONICS, METALLIC","METALLIC, LIGHT_GREY, REFINED, MODERN, HIGH-TECH"
"RAL 9023","Pearl dark grey","RAL 9023 {0} ist ein dunkles Metallic-Grau, das tief, glanzvoll und unglaublich wertvoll wirkt. Es ist anspruchsvoll, exklusiv und vermittelt fachliche Stärke und technische Tiefe. Ideal für Luxus-Automobile, edles Branding und Fassaden, bietet es einen metallischen Charakter. Es suggeriert prestigeträchtige Tiefe und eine schimmernde Professionalität. Ein Ton für moderne Überlegenheit und eine exklusive Präsenz, die jedes Design oder Gebäude tiefgründig, anspruchsvoll und unbestreitbar edel in einer technologischen Welt wirken lässt.","PREMIUM_AUTOMOTIVE, LUXURY_BRANDING, ELECTRONICS, ARCHITECTURAL, METALLIC","METALLIC, DARK_GREY, DEEP, LUSTROUS, EXCLUSIVE"
